Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
94.0,Cerebelum_4_5_L,Cerebellum,9.0,-0.5,0.004756705626357,-0.0229152000248215,0.0117128422474128,-0.0077300579011673
95.0,Cerebelum_4_5_R,Cerebellum,9.0,-0.5,0.0040622833179721,-0.0171489638148247,0.0117506704800859,-0.0072168149098665
96.0,Cerebelum_6_L,Cerebellum,9.0,-0.5,0.0077855031030256,-0.0229138456990967,0.0136721050542055,-0.0091888791619448
97.0,Cerebelum_6_R,Cerebellum,9.0,-0.5,0.0066945707433091,-0.0178859525391978,0.0131667103919803,-0.008264793238591
98.0,Cerebelum_7b_L,Cerebellum,9.0,-0.5,0.0055608989951512,-0.0182824621552917,0.0159633549193547,-0.0071462569179586
99.0,Cerebelum_7b_R,Cerebellum,9.0,-0.5,0.0046234789406895,-0.0231330316926584,0.0159143043555331,-0.0070806116065966
100.0,Cerebelum_8_L,Cerebellum,9.0,-0.5,0.0034016064129145,-0.0232007449964618,0.01078871246029,-0.0118204092812609
101.0,Cerebelum_8_R,Cerebellum,9.0,-0.5,0.0045452121085662,-0.0191932660604179,0.0131390762948116,-0.0088927771644247
102.0,Cerebelum_9_L,Cerebellum,9.0,-0.5,0.0041971677253591,-0.0133487594807859,0.0106287211960585,-0.0044011093330738
103.0,Cerebelum_9_R,Cerebellum,9.0,-0.5,0.00660820485243,-0.009895586185323,0.0114674294785106,-0.0043853351266355
104.0,Cerebelum_10_L,Cerebellum,9.0,-0.5,0.0025539780414714,-0.0183987835803051,0.0116269611092356,-0.0056097115685344
105.0,Cerebelum_10_R,Cerebellum,9.0,-0.5,0.003680009644887,-0.0218097135374973,0.0136494688308195,-0.0079827059118675
106.0,Vermis_1,Cerebellum,9.0,-0.5,0.0111091844723705,-0.0113801317344756,0.0148029640203414,-0.005696129161928
107.0,Vermis_2,Cerebellum,9.0,-0.5,0.0092559626487906,-0.0183335691407599,0.0152586747801645,-0.0079712178365667
108.0,Vermis_3,Cerebellum,9.0,-0.5,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
